Latitude (decimal degrees):	28.095
Longitude (decimal degrees):	-15.487
Elevation (m):	255
Radiation database:	PVGIS-SARAH3


Slope: 27 deg. (optimum)
Azimuth: 2 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230320:0809,89.85,35.43,93.12,1.38,12.9,15.55,6.34,0.0
20230320:0909,182.21,35.39,193.88,2.5,25.87,16.23,6.34,0.0
20230320:1009,168.74,2.24,212.09,2.41,38.29,17.03,6.14,0.0
20230320:1109,197.17,1.12,247.03,2.8,49.53,17.79,5.93,0.0
20230320:1209,838.31,880.28,157.8,9.85,58.19,18.41,5.86,0.0
20230320:1309,789.64,680.75,297.69,9.37,61.75,18.83,5.86,0.0
20230320:1409,849.94,902.28,153.34,9.94,58.42,19.02,6.07,0.0
20230320:1509,659.6,511.69,292.44,7.71,49.88,18.95,6.41,0.0
20230320:1609,464.92,276.56,284.77,5.52,38.71,18.6,6.76,0.0
20230320:1709,275.26,132.89,205.89,3.41,26.31,17.99,6.9,0.0
20230320:1809,58.66,6.01,80.9,0.96,13.35,17.24,6.97,0.0
20230320:1909,0.0,0.0,0.0,0.0,0.0,16.56,7.17,0.0
20230320:2009,0.0,0.0,0.0,0.0,0.0,16.24,7.03,0.0
20230320:2109,0.0,0.0,0.0,0.0,0.0,16.12,6.83,0.0
20230320:2209,0.0,0.0,0.0,0.0,0.0,16.02,6.55,0.0
20230320:2309,0.0,0.0,0.0,0.0,0.0,16.05,6.48,0.0
20230321:0009,0.0,0.0,0.0,0.0,0.0,16.02,6.41,0.0
20230321:0109,0.0,0.0,0.0,0.0,0.0,16.02,6.28,0.0
20230321:0209,0.0,0.0,0.0,0.0,0.0,15.99,6.07,0.0
20230321:0309,0.0,0.0,0.0,0.0,0.0,16.0,5.79,0.0
20230321:0409,0.0,0.0,0.0,0.0,0.0,15.91,5.79,0.0
20230321:0509,0.0,0.0,0.0,0.0,0.0,15.78,5.86,0.0
20230321:0609,0.0,0.0,0.0,0.0,0.0,15.72,6.0,0.0
20230321:0709,0.0,0.0,0.0,0.0,0.0,15.64,6.0,0.0
20230321:0809,0.0,0.0,0.0,0.0,0.0,15.92,6.14,0.0
20230321:0909,369.82,327.31,123.58,4.43,26.15,16.67,6.48,0.0
20230321:1009,427.83,221.37,293.63,5.25,38.59,17.31,6.34,0.0
20230321:1109,592.26,379.79,338.77,7.14,49.87,18.07,6.0,0.0
20230321:1209,749.18,620.39,303.56,8.93,58.58,18.59,5.72,0.0
20230321:1309,690.46,452.25,399.37,8.4,62.15,19.0,5.66,0.0
20230321:1409,698.98,501.72,360.43,8.4,58.74,19.23,5.72,0.0
20230321:1509,484.73,204.08,386.95,6.07,50.12,19.22,5.86,0.0
20230321:1609,500.13,344.01,262.24,5.89,38.88,18.91,6.0,0.0
20230321:1709,123.44,4.63,158.35,1.83,26.46,18.4,6.07,0.0
20230321:1809,96.1,36.79,98.84,1.41,13.47,17.8,6.07,0.0
20230321:1909,0.0,0.0,0.0,0.0,0.0,17.25,6.28,0.0
20230321:2009,0.0,0.0,0.0,0.0,0.0,16.69,6.55,0.0
20230321:2109,0.0,0.0,0.0,0.0,0.0,16.39,6.83,0.0
20230321:2209,0.0,0.0,0.0,0.0,0.0,16.22,6.97,0.0
20230321:2309,0.0,0.0,0.0,0.0,0.0,16.07,7.1,0.0
20230322:0009,0.0,0.0,0.0,0.0,0.0,16.0,7.17,0.0
20230322:0109,0.0,0.0,0.0,0.0,0.0,15.95,7.17,0.0
20230322:0209,0.0,0.0,0.0,0.0,0.0,15.9,7.03,0.0
20230322:0309,0.0,0.0,0.0,0.0,0.0,15.83,6.69,0.0
20230322:0409,0.0,0.0,0.0,0.0,0.0,15.88,6.14,0.0
20230322:0509,0.0,0.0,0.0,0.0,0.0,15.87,5.66,0.0
20230322:0609,0.0,0.0,0.0,0.0,0.0,15.87,5.45,0.0
20230322:0709,0.0,0.0,0.0,0.0,0.0,15.9,4.97,0.0
20230322:0809,106.67,59.59,93.14,1.62,13.41,16.21,4.62,0.0
20230322:0909,352.72,297.79,136.84,4.32,26.42,17.55,4.62,0.0
20230322:1009,583.03,580.05,130.67,6.89,38.89,18.85,4.97,0.0
20230322:1109,671.25,584.7,242.97,8.03,50.21,19.71,5.17,0.0
20230322:1209,743.32,637.23,288.85,8.96,58.97,20.55,5.59,0.0
20230322:1309,690.15,467.58,388.53,8.44,62.54,20.85,6.14,0.0
20230322:1409,468.87,141.38,434.22,6.09,59.06,20.75,6.62,0.0
20230322:1509,423.44,132.86,385.15,5.46,50.35,20.54,7.03,0.0
20230322:1609,297.46,68.47,298.58,3.94,39.06,20.26,7.03,0.0
20230322:1709,246.82,98.88,209.39,3.18,26.6,19.74,6.48,0.0
20230322:1809,125.94,84.33,93.51,1.75,13.6,19.14,5.93,0.0
20230322:1909,0.0,0.0,0.0,0.0,0.0,18.42,5.52,0.0
20230322:2009,0.0,0.0,0.0,0.0,0.0,17.78,5.52,0.0
20230322:2109,0.0,0.0,0.0,0.0,0.0,17.41,5.79,0.0
20230322:2209,0.0,0.0,0.0,0.0,0.0,17.1,5.66,0.0
20230322:2309,0.0,0.0,0.0,0.0,0.0,16.86,5.38,0.0
20230323:0009,0.0,0.0,0.0,0.0,0.0,16.6,5.1,0.0
20230323:0109,0.0,0.0,0.0,0.0,0.0,16.38,4.83,0.0
20230323:0209,0.0,0.0,0.0,0.0,0.0,16.23,4.14,0.0
20230323:0309,0.0,0.0,0.0,0.0,0.0,16.09,3.1,0.0
20230323:0409,0.0,0.0,0.0,0.0,0.0,15.92,2.62,0.0
20230323:0509,0.0,0.0,0.0,0.0,0.0,15.87,2.62,0.0
20230323:0609,0.0,0.0,0.0,0.0,0.0,16.03,3.38,0.0
20230323:0709,0.0,0.0,0.0,0.0,0.0,16.1,4.07,0.0
20230323:0809,135.16,126.97,70.67,2.06,13.67,16.56,4.07,0.0
20230323:0909,378.23,362.95,104.63,4.64,26.69,18.03,4.28,0.0
20230323:1009,581.0,586.06,127.15,6.95,39.19,19.23,4.21,0.0
20230323:1109,732.91,795.76,125.62,8.88,50.55,20.36,3.86,0.0
20230323:1209,831.36,956.9,110.29,10.21,59.36,21.36,3.86,0.0
20230323:1309,844.66,945.39,142.14,10.37,62.94,21.97,4.14,0.0
20230323:1409,809.22,871.16,159.45,9.81,59.38,22.33,4.76,0.0
20230323:1509,723.55,747.61,158.0,8.6,50.58,22.35,5.38,0.0
20230323:1609,574.87,551.87,155.63,6.72,39.23,22.1,6.0,0.0
20230323:1709,370.62,325.43,134.91,4.39,26.73,21.56,6.21,0.0
20230323:1809,136.13,107.52,86.6,1.89,13.72,20.57,5.86,0.0
20230323:1909,0.0,0.0,0.0,0.0,0.0,18.87,6.14,0.0
20230323:2009,0.0,0.0,0.0,0.0,0.0,17.97,6.07,0.0
20230323:2109,0.0,0.0,0.0,0.0,0.0,17.54,5.86,0.0
20230323:2209,0.0,0.0,0.0,0.0,0.0,17.21,5.59,0.0
20230323:2309,0.0,0.0,0.0,0.0,0.0,16.92,5.52,0.0
20230324:0009,0.0,0.0,0.0,0.0,0.0,16.7,5.52,0.0
20230324:0109,0.0,0.0,0.0,0.0,0.0,16.59,5.59,0.0
20230324:0209,0.0,0.0,0.0,0.0,0.0,16.47,5.66,0.0
20230324:0309,0.0,0.0,0.0,0.0,0.0,16.41,5.59,0.0
20230324:0409,0.0,0.0,0.0,0.0,0.0,16.38,5.52,0.0
20230324:0509,0.0,0.0,0.0,0.0,0.0,16.24,5.38,0.0
20230324:0609,0.0,0.0,0.0,0.0,0.0,16.28,5.31,0.0
20230324:0709,0.0,0.0,0.0,0.0,0.0,16.74,4.69,0.0
20230324:0809,140.15,136.63,68.55,2.16,13.93,17.28,4.76,0.0
20230324:0909,378.89,360.52,108.38,4.68,26.96,18.89,4.9,0.0
20230324:1009,584.66,587.63,130.01,7.02,39.49,20.21,4.97,0.0
20230324:1109,738.0,785.97,134.95,8.91,50.88,20.89,4.97,0.0
20230324:1209,843.74,947.92,119.82,10.26,59.74,21.37,5.24,0.0
20230324:1309,859.27,943.25,147.27,10.44,63.33,21.7,5.45,0.0
20230324:1409,818.47,869.18,164.53,9.87,59.7,21.94,5.52,0.0
20230324:1509,726.44,743.51,164.1,8.65,50.81,22.01,5.45,0.0
20230324:1609,574.42,548.06,160.54,6.76,39.4,21.81,5.38,0.0
20230324:1709,368.05,317.54,140.57,4.4,26.87,21.3,5.31,0.0
20230324:1809,135.47,103.86,89.13,1.9,13.84,20.45,5.38,0.0
20230324:1909,0.0,0.0,0.0,0.0,0.0,19.44,5.38,0.0
20230324:2009,0.0,0.0,0.0,0.0,0.0,18.38,5.17,0.0
20230324:2109,0.0,0.0,0.0,0.0,0.0,17.91,4.97,0.0
20230324:2209,0.0,0.0,0.0,0.0,0.0,17.74,4.83,0.0
20230324:2309,0.0,0.0,0.0,0.0,0.0,17.61,4.9,0.0
20230325:0009,0.0,0.0,0.0,0.0,0.0,17.52,4.83,0.0
20230325:0109,0.0,0.0,0.0,0.0,0.0,17.36,4.34,0.0
20230325:0209,0.0,0.0,0.0,0.0,0.0,17.26,3.79,0.0
20230325:0309,0.0,0.0,0.0,0.0,0.0,17.2,3.59,0.0
20230325:0409,0.0,0.0,0.0,0.0,0.0,17.2,3.72,0.0
20230325:0509,0.0,0.0,0.0,0.0,0.0,17.19,3.86,0.0
20230325:0609,0.0,0.0,0.0,0.0,0.0,17.17,4.0,0.0
20230325:0709,0.0,0.0,0.0,0.0,0.0,17.37,3.31,0.0
20230325:0809,139.35,131.97,72.1,2.17,14.19,17.78,3.17,0.0
20230325:0909,374.04,357.08,111.05,4.7,27.23,19.79,3.38,0.0
20230325:1009,573.9,580.47,133.77,7.02,39.78,21.25,3.72,0.0
20230325:1109,731.16,796.12,130.37,9.0,51.22,22.12,4.0,0.0
20230325:1209,832.57,960.11,113.04,10.34,60.13,22.69,4.14,0.0
20230325:1309,845.33,943.37,146.93,10.47,63.73,23.02,4.48,0.0
20230325:1409,811.74,879.52,158.85,9.95,60.01,23.05,4.76,0.0
20230325:1509,726.11,765.25,152.1,8.77,51.04,22.91,4.69,0.0
20230325:1609,578.84,578.02,143.53,6.9,39.57,22.71,4.48,0.0
20230325:1709,374.72,342.42,128.3,4.53,27.01,22.39,4.34,0.0
20230325:1809,138.29,112.67,86.25,1.97,13.96,21.7,4.41,0.0
20230325:1909,0.0,0.0,0.0,0.0,0.0,20.6,4.48,0.0
20230325:2009,0.0,0.0,0.0,0.0,0.0,19.62,4.34,0.0
20230325:2109,0.0,0.0,0.0,0.0,0.0,19.2,4.07,0.0
20230325:2209,0.0,0.0,0.0,0.0,0.0,18.9,3.93,0.0
20230325:2309,0.0,0.0,0.0,0.0,0.0,18.64,3.86,0.0
20230326:0009,0.0,0.0,0.0,0.0,0.0,18.35,4.0,0.0
20230326:0109,0.0,0.0,0.0,0.0,0.0,18.03,4.21,0.0
20230326:0209,0.0,0.0,0.0,0.0,0.0,17.79,4.55,0.0
20230326:0309,0.0,0.0,0.0,0.0,0.0,17.63,4.97,0.0
20230326:0409,0.0,0.0,0.0,0.0,0.0,17.53,5.24,0.0
20230326:0509,0.0,0.0,0.0,0.0,0.0,17.48,5.31,0.0
20230326:0609,0.0,0.0,0.0,0.0,0.0,17.43,5.1,0.0
20230326:0709,0.0,0.0,0.0,0.0,0.0,17.5,4.28,0.0
20230326:0809,145.08,142.37,69.97,2.28,14.45,18.04,3.45,0.0
20230326:0909,381.57,368.56,108.78,4.82,27.5,19.49,3.17,0.0
20230326:1009,580.81,596.19,128.29,7.15,40.08,20.47,3.1,0.0
20230326:1109,721.97,784.24,138.54,9.0,51.56,21.35,2.9,0.0
20230326:1209,817.63,943.47,125.74,10.34,60.52,22.11,2.83,0.0
20230326:1309,828.8,937.93,153.08,10.51,64.12,22.7,2.83,0.0
20230326:1409,734.91,679.05,276.64,9.27,60.32,23.07,2.83,0.0
20230326:1509,719.16,782.35,145.45,8.9,51.26,23.25,2.97,0.0
20230326:1609,591.29,624.48,122.3,7.16,39.73,23.26,3.38,0.0
20230326:1709,383.05,365.84,116.88,4.66,27.14,22.67,4.0,0.0
20230326:1809,130.05,92.33,93.9,1.88,14.08,21.47,4.55,0.0
20230326:1909,0.0,0.0,0.0,0.0,0.0,19.92,5.03,0.0
20230326:2009,0.0,0.0,0.0,0.0,0.0,18.57,4.97,0.0
20230326:2109,0.0,0.0,0.0,0.0,0.0,17.88,4.9,0.0
20230326:2209,0.0,0.0,0.0,0.0,0.0,17.49,4.62,0.0
20230326:2309,0.0,0.0,0.0,0.0,0.0,17.27,4.69,0.0
20230327:0009,0.0,0.0,0.0,0.0,0.0,17.1,5.03,0.0
20230327:0109,0.0,0.0,0.0,0.0,0.0,16.84,5.24,0.0
20230327:0209,0.0,0.0,0.0,0.0,0.0,16.61,5.1,0.0
20230327:0309,0.0,0.0,0.0,0.0,0.0,16.46,4.9,0.0
20230327:0409,0.0,0.0,0.0,0.0,0.0,16.41,4.69,0.0
20230327:0509,0.0,0.0,0.0,0.0,0.0,16.38,4.55,0.0
20230327:0609,0.0,0.0,0.0,0.0,0.0,16.41,4.41,0.0
20230327:0709,0.0,0.0,0.0,0.0,0.0,16.69,3.93,0.0
20230327:0809,152.6,156.5,65.86,2.4,14.7,17.26,3.79,0.0
20230327:0909,392.38,382.02,105.48,4.95,27.77,19.04,4.0,0.0
20230327:1009,596.62,613.95,123.89,7.31,40.37,20.43,4.21,0.0
20230327:1109,740.43,794.34,138.3,9.12,51.89,21.41,4.34,0.0
20230327:1209,837.58,943.48,129.78,10.42,60.9,22.18,4.48,0.0
20230327:1309,854.72,949.15,151.77,10.64,64.51,22.77,4.62,0.0
20230327:1409,822.95,897.77,156.2,10.16,60.63,23.09,4.83,0.0
20230327:1509,743.1,791.53,145.23,9.02,51.48,22.94,5.17,0.0
20230327:1609,594.49,599.21,137.77,7.11,39.9,22.5,5.31,0.0
20230327:1709,393.59,376.71,114.64,4.77,27.27,21.91,5.31,0.0
20230327:1809,149.16,135.1,79.45,2.14,14.19,21.15,5.17,0.0
20230327:1909,0.0,0.0,0.0,0.0,0.0,20.67,4.48,0.0
20230327:2009,0.0,0.0,0.0,0.0,0.0,19.79,4.28,0.0
20230327:2109,0.0,0.0,0.0,0.0,0.0,19.32,4.34,0.0
20230327:2209,0.0,0.0,0.0,0.0,0.0,18.91,4.62,0.0
20230327:2309,0.0,0.0,0.0,0.0,0.0,18.46,4.9,0.0
20230328:0009,0.0,0.0,0.0,0.0,0.0,18.05,5.03,0.0
20230328:0109,0.0,0.0,0.0,0.0,0.0,17.71,5.03,0.0
20230328:0209,0.0,0.0,0.0,0.0,0.0,17.48,5.03,0.0
20230328:0309,0.0,0.0,0.0,0.0,0.0,17.33,4.9,0.0
20230328:0409,0.0,0.0,0.0,0.0,0.0,17.24,4.76,0.0
20230328:0509,0.0,0.0,0.0,0.0,0.0,17.15,4.62,0.0
20230328:0609,0.0,0.0,0.0,0.0,0.0,17.1,4.48,0.0
20230328:0709,0.0,0.0,2.74,0.03,1.74,17.08,4.21,0.0
20230328:0809,154.65,159.62,65.56,2.46,14.96,17.59,3.93,0.0
20230328:0909,396.37,389.04,104.16,5.03,28.04,19.4,4.0,0.0
20230328:1009,595.08,605.73,131.92,7.34,40.66,20.97,4.28,0.0
20230328:1109,746.26,803.28,138.04,9.24,52.22,22.04,4.62,0.0
20230328:1209,841.46,940.2,134.87,10.47,61.29,22.66,5.03,0.0
20230328:1309,865.85,958.09,151.53,10.76,64.9,22.96,5.31,0.0
20230328:1409,837.66,917.88,149.55,10.32,60.94,23.12,5.52,0.0
20230328:1509,749.19,798.41,143.88,9.1,51.69,23.15,5.66,0.0
20230328:1609,601.73,614.08,132.25,7.22,40.06,23.01,5.72,0.0
20230328:1709,397.96,386.33,111.27,4.85,27.4,22.59,5.79,0.0
20230328:1809,154.99,150.75,73.51,2.24,14.31,21.79,5.72,0.0
20230328:1909,0.0,0.0,0.0,0.0,0.0,20.84,5.45,0.0
20230328:2009,0.0,0.0,0.0,0.0,0.0,19.76,5.59,0.0
20230328:2109,0.0,0.0,0.0,0.0,0.0,19.26,5.52,0.0
20230328:2209,0.0,0.0,0.0,0.0,0.0,18.95,5.52,0.0
20230328:2309,0.0,0.0,0.0,0.0,0.0,18.74,5.38,0.0
20230329:0009,0.0,0.0,0.0,0.0,0.0,18.66,5.38,0.0
20230329:0109,0.0,0.0,0.0,0.0,0.0,18.55,5.38,0.0
20230329:0209,0.0,0.0,0.0,0.0,0.0,18.4,5.31,0.0
20230329:0309,0.0,0.0,0.0,0.0,0.0,18.18,5.17,0.0
20230329:0409,0.0,0.0,0.0,0.0,0.0,17.97,5.03,0.0
20230329:0509,0.0,0.0,0.0,0.0,0.0,17.89,5.03,0.0
20230329:0609,0.0,0.0,0.0,0.0,0.0,17.94,5.03,0.0
20230329:0709,0.0,0.0,4.56,0.05,1.99,18.32,4.97,0.0
20230329:0809,153.06,153.08,70.1,2.46,15.21,19.29,4.69,0.0
20230329:0909,391.66,382.44,107.82,5.03,28.3,21.39,4.69,0.0
20230329:1009,593.05,611.52,127.36,7.38,40.95,22.95,4.9,0.0
20230329:1109,742.09,800.22,137.65,9.24,52.55,23.83,5.38,0.0
20230329:1209,846.56,961.04,121.69,10.58,61.67,24.19,5.79,0.0
20230329:1309,861.44,952.68,151.11,10.74,65.29,24.44,6.07,0.0
20230329:1409,828.11,900.34,155.51,10.25,61.24,24.61,6.21,0.0
20230329:1509,735.51,772.11,155.06,9.0,51.91,24.54,6.14,0.0
20230329:1609,581.53,571.44,152.58,7.05,40.21,24.26,6.0,0.0
20230329:1709,375.9,338.8,133.95,4.66,27.53,23.79,5.93,0.0
20230329:1809,139.48,110.32,90.89,2.06,14.42,23.0,6.14,0.0
20230329:1909,0.0,0.0,0.0,0.0,0.0,22.21,6.28,0.0
20230329:2009,0.0,0.0,0.0,0.0,0.0,21.02,6.83,0.0
20230329:2109,0.0,0.0,0.0,0.0,0.0,20.47,6.97,0.0
20230329:2209,0.0,0.0,0.0,0.0,0.0,20.2,6.62,0.0
20230329:2309,0.0,0.0,0.0,0.0,0.0,20.04,6.0,0.0
20230330:0009,0.0,0.0,0.0,0.0,0.0,19.96,5.45,0.0
20230330:0109,0.0,0.0,0.0,0.0,0.0,20.03,5.1,0.0
20230330:0209,0.0,0.0,0.0,0.0,0.0,20.04,5.03,0.0
20230330:0309,0.0,0.0,0.0,0.0,0.0,19.92,4.9,0.0
20230330:0409,0.0,0.0,0.0,0.0,0.0,19.74,4.9,0.0
20230330:0509,0.0,0.0,0.0,0.0,0.0,19.52,5.17,0.0
20230330:0609,0.0,0.0,0.0,0.0,0.0,19.3,5.45,0.0
20230330:0709,0.25,0.0,6.39,0.07,2.24,19.54,4.76,0.0
20230330:0809,148.83,139.08,77.47,2.4,15.47,20.28,4.69,0.0
20230330:0909,373.68,338.66,129.32,4.84,28.56,21.91,5.1,0.0
20230330:1009,575.11,561.84,151.57,7.17,41.24,23.06,5.52,0.0
20230330:1109,730.96,771.24,149.81,9.11,52.88,23.91,5.66,0.0
20230330:1209,834.26,939.21,129.87,10.48,62.05,24.6,5.66,0.0
20230330:1309,834.07,903.46,172.89,10.51,65.68,25.13,5.38,0.0
20230330:1409,779.15,785.07,218.99,9.81,61.54,25.45,5.03,0.0
20230330:1509,676.11,630.48,231.94,8.45,52.12,25.72,4.9,0.0
20230330:1609,521.65,435.89,222.18,6.51,40.37,25.88,4.9,0.0
20230330:1709,318.9,218.92,187.39,4.11,27.65,25.52,5.38,0.0
20230330:1809,118.47,68.75,102.4,1.81,14.54,24.18,6.14,0.0
20230330:1909,0.0,0.0,0.0,0.0,0.0,22.75,5.86,0.0
20230330:2009,0.0,0.0,0.0,0.0,0.0,21.6,5.38,0.0
20230330:2109,0.0,0.0,0.0,0.0,0.0,21.41,5.1,0.0
20230330:2209,0.0,0.0,0.0,0.0,0.0,21.5,4.9,0.0
20230330:2309,0.0,0.0,0.0,0.0,0.0,21.59,4.69,0.0
20230331:0009,0.0,0.0,0.0,0.0,0.0,21.62,4.21,0.0
20230331:0109,0.0,0.0,0.0,0.0,0.0,21.62,3.52,0.0
20230331:0209,0.0,0.0,0.0,0.0,0.0,21.47,2.97,0.0
20230331:0309,0.0,0.0,0.0,0.0,0.0,21.17,3.17,0.0
20230331:0409,0.0,0.0,0.0,0.0,0.0,20.91,3.45,0.0
20230331:0509,0.0,0.0,0.0,0.0,0.0,20.63,3.52,0.0
20230331:0609,0.0,0.0,0.0,0.0,0.0,20.36,3.31,0.0
20230331:0709,0.99,0.0,8.21,0.1,2.49,19.76,2.69,0.0
20230331:0809,145.48,125.39,85.77,2.36,15.72,20.34,2.34,0.0
20230331:0909,367.85,340.72,129.98,4.89,28.83,23.65,2.55,0.0
20230331:1009,562.42,563.56,152.25,7.22,41.52,24.62,3.1,0.0
20230331:1109,716.43,784.51,143.19,9.21,53.21,25.04,3.38,0.0
20230331:1209,819.99,953.4,122.11,10.58,62.43,25.43,3.86,0.0
20230331:1309,833.67,932.15,157.77,10.67,66.06,25.55,4.41,0.0
20230331:1409,794.58,848.11,181.07,10.06,61.84,25.37,4.62,0.0
20230331:1509,702.78,709.16,187.6,8.78,52.32,25.11,4.69,0.0
20230331:1609,545.67,492.84,193.28,6.77,40.52,24.76,4.62,0.0
20230331:1709,342.2,267.24,166.86,4.37,27.78,24.23,4.55,0.0
20230331:1809,124.74,79.4,100.75,1.9,14.65,23.46,4.48,0.0
20230331:1909,0.0,0.0,0.0,0.0,0.0,22.89,3.93,0.0
20230331:2009,0.0,0.0,0.0,0.0,0.0,21.86,3.93,0.0
20230331:2109,0.0,0.0,0.0,0.0,0.0,21.19,4.0,0.0
20230331:2209,0.0,0.0,0.0,0.0,0.0,20.6,4.07,0.0
20230331:2309,0.0,0.0,0.0,0.0,0.0,20.09,4.34,0.0
20230401:0009,0.0,0.0,0.0,0.0,0.0,19.64,4.62,0.0
20230401:0109,0.0,0.0,0.0,0.0,0.0,19.34,4.76,0.0
20230401:0209,0.0,0.0,0.0,0.0,0.0,19.0,4.83,0.0
20230401:0309,0.0,0.0,0.0,0.0,0.0,18.69,4.76,0.0
20230401:0409,0.0,0.0,0.0,0.0,0.0,18.48,4.69,0.0
20230401:0509,0.0,0.0,0.0,0.0,0.0,18.29,4.69,0.0
20230401:0609,0.0,0.0,0.0,0.0,0.0,18.16,4.76,0.0
20230401:0709,1.87,0.0,10.04,0.12,2.75,18.07,4.83,0.0
20230401:0809,157.43,149.32,76.93,2.55,15.97,18.59,4.62,0.0
20230401:0909,398.59,380.63,113.85,5.16,29.09,19.89,4.9,0.0
20230401:1009,600.54,604.38,135.63,7.49,41.8,21.02,5.17,0.0
20230401:1109,750.91,796.63,144.03,9.37,53.53,21.83,5.31,0.0
20230401:1209,847.78,942.6,134.67,10.63,62.81,22.31,5.45,0.0
20230401:1309,870.31,958.49,151.22,10.9,66.45,22.6,5.66,0.0
20230401:1409,833.79,892.15,161.91,10.33,62.13,22.55,6.0,0.0
20230401:1509,742.23,762.13,162.4,9.07,52.53,22.1,6.14,0.0
20230401:1609,544.13,442.67,224.68,6.65,40.67,21.48,6.28,0.0
20230401:1709,390.69,360.07,123.84,4.84,27.9,20.8,6.28,0.0
20230401:1809,151.4,136.21,80.75,2.27,14.76,19.92,6.28,0.0
20230401:1909,0.0,0.0,0.0,0.0,0.0,18.83,6.48,0.0
20230401:2009,0.0,0.0,0.0,0.0,0.0,17.87,6.48,0.0
20230401:2109,0.0,0.0,0.0,0.0,0.0,17.41,6.41,0.0
20230401:2209,0.0,0.0,0.0,0.0,0.0,17.15,6.48,0.0
20230401:2309,0.0,0.0,0.0,0.0,0.0,16.94,6.41,0.0
20230402:0009,0.0,0.0,0.0,0.0,0.0,16.76,6.28,0.0
20230402:0109,0.0,0.0,0.0,0.0,0.0,16.76,6.21,0.0
20230402:0209,0.0,0.0,0.0,0.0,0.0,16.71,6.28,0.0
20230402:0309,0.0,0.0,0.0,0.0,0.0,16.68,6.34,0.0
20230402:0409,0.0,0.0,0.0,0.0,0.0,16.63,6.34,0.0
20230402:0509,0.0,0.0,0.0,0.0,0.0,16.68,6.28,0.0
20230402:0609,0.0,0.0,0.0,0.0,0.0,16.68,6.21,0.0
20230402:0709,3.44,0.0,12.99,0.16,3.0,16.74,5.93,0.0
20230402:0809,165.87,168.18,68.91,2.7,16.22,17.35,6.07,0.0
20230402:0909,387.69,335.66,139.26,4.99,29.35,18.55,6.55,0.0
20230402:1009,578.37,512.3,189.01,7.15,42.09,19.62,6.83,0.0
20230402:1109,746.54,747.69,170.7,9.19,53.85,20.43,6.76,0.0
20230402:1209,834.48,859.53,181.69,10.32,63.18,20.98,6.62,0.0
20230402:1309,870.53,931.47,163.52,10.79,66.83,21.37,6.41,0.0
20230402:1409,806.44,779.19,229.3,9.95,62.42,21.55,6.48,0.0
20230402:1509,741.15,745.08,171.39,9.03,52.73,21.42,6.69,0.0
20230402:1609,585.76,549.95,165.38,7.09,40.82,21.12,6.83,0.0
20230402:1709,337.33,232.78,184.91,4.27,28.02,20.56,6.83,0.0
20230402:1809,131.55,84.6,101.43,1.99,14.87,19.82,6.83,0.0
20230402:1909,0.0,0.0,0.91,0.01,1.65,18.71,6.83,0.0
20230402:2009,0.0,0.0,0.0,0.0,0.0,17.88,6.62,0.0
20230402:2109,0.0,0.0,0.0,0.0,0.0,17.49,6.69,0.0
20230402:2209,0.0,0.0,0.0,0.0,0.0,17.32,6.76,0.0
20230402:2309,0.0,0.0,0.0,0.0,0.0,17.16,6.69,0.0
20230403:0009,0.0,0.0,0.0,0.0,0.0,17.05,6.62,0.0
20230403:0109,0.0,0.0,0.0,0.0,0.0,16.88,6.48,0.0
20230403:0209,0.0,0.0,0.0,0.0,0.0,16.7,6.34,0.0
20230403:0309,0.0,0.0,0.0,0.0,0.0,16.6,6.34,0.0
20230403:0409,0.0,0.0,0.0,0.0,0.0,16.5,6.34,0.0
20230403:0509,0.0,0.0,0.0,0.0,0.0,16.37,6.34,0.0
20230403:0609,0.0,0.0,0.0,0.0,0.0,16.33,6.41,0.0
20230403:0709,0.75,0.0,7.57,0.09,3.24,16.47,7.1,0.0
20230403:0809,95.86,16.47,115.8,1.5,16.47,16.85,7.24,0.0
20230403:0909,241.26,66.74,231.8,3.28,29.6,17.67,7.66,0.0
20230403:1009,416.35,174.91,327.74,5.35,42.36,18.53,7.86,0.0
20230403:1109,731.43,676.75,213.38,8.95,54.17,19.38,7.66,0.0
20230403:1209,863.85,926.61,141.4,10.61,63.56,19.98,7.45,0.0
20230403:1309,875.1,913.29,173.68,10.75,67.21,20.49,7.52,0.0
20230403:1409,844.05,873.08,170.61,10.3,62.71,20.71,7.79,0.0
20230403:1509,750.76,757.42,161.56,9.08,52.92,20.72,7.86,0.0
20230403:1609,587.65,547.39,164.9,7.09,40.96,20.52,7.86,0.0
20230403:1709,378.42,323.56,141.83,4.72,28.14,20.03,7.72,0.0
20230403:1809,157.43,156.07,70.45,2.4,14.98,19.32,7.79,0.0
20230403:1909,0.0,0.0,0.91,0.01,1.76,18.36,8.14,0.0
20230403:2009,0.0,0.0,0.0,0.0,0.0,17.51,7.86,0.0
20230403:2109,0.0,0.0,0.0,0.0,0.0,17.08,7.72,0.0
20230403:2209,0.0,0.0,0.0,0.0,0.0,16.86,7.86,0.0
20230403:2309,0.0,0.0,0.0,0.0,0.0,16.75,8.14,0.0
20230404:0009,0.0,0.0,0.0,0.0,0.0,16.74,8.55,0.0
20230404:0109,0.0,0.0,0.0,0.0,0.0,16.62,8.83,0.0
